Year,location,commodity,category,price_per_kg
2026,Shariatpur,Rice - Boro - Hybrid - Medium,Rice,63.65
2026,Shariatpur,Rice-Boro-Hybrid -Fine,Rice,77.03
2026,Shariatpur,Ruhi (Local) - medium (2.50-4.50 kg),Fish,475.0
2026,Shariatpur,Silver Carp,Fish,239.24
2026,Shariatpur,Sonali Chicken,Chicken,305.16
2026,Shariatpur,Telapia/Nilotica,Fish,190.63
2026,Sherpur,Broiler chicken,Chicken,168.96
2026,Sherpur,Pangash (big),Fish,216.84
2026,Sherpur,Rice - Aman - Medium,Rice,63.0
2026,Sherpur,Rice - Aman-Super-Fine,Rice,76.5
2026,Sherpur,Rice - Boro - Hybrid - Medium,Rice,59.92
2026,Sherpur,Rice-Boro-Fine,Rice,75.83
2026,Sherpur,Rice-Boro-Hybrid -Fine,Rice,72.33
2026,Sherpur,Rice-Boro-Medium,Rice,62.5
2026,Sherpur,Ricel-Boro-Mota,Rice,51.09
2026,Sherpur,Ruhi (Local) - small (1.50-2.00 kg),Fish,338.16
2026,Sherpur,Sonali Chicken,Chicken,305.0
2026,Sherpur,Telapia/Nilotica,Fish,245.0
2026,Sirajganj,Ahire-big,Fish,1100.0
2026,Sirajganj,Ahire-small,Fish,600.0
2026,Sirajganj,Boal-big,Fish,1200.0
2026,Sirajganj,Boal-small,Fish,475.0
2026,Sirajganj,Broiler chicken,Chicken,160.0
2026,Sirajganj,Chitol-(big),Fish,925.0
2026,Sirajganj,Grass carp,Fish,265.0
2026,Sirajganj,Hilsha (500-900) gm,Fish,1050.0
2026,Sirajganj,Katla-Big (above 5 Kg),Fish,475.0
2026,Sirajganj,Katla-Medium (2.50-4.50 kg),Fish,375.0
2026,Sirajganj,Katla-Small (1.50-2.00 kg),Fish,290.0
2026,Sirajganj,Local Hen - Big (above 900 gm),Chicken,534.17
2026,Sirajganj,Local Hen - Medium (700-850 gm),Chicken,534.17
2026,Sirajganj,Local Hen - Small (500-650 gm),Chicken,534.17
2026,Sirajganj,Mregal-big,Fish,375.0
2026,Sirajganj,Mregal-small,Fish,220.0
2026,Sirajganj,Pangash (big),Fish,200.0
2026,Sirajganj,Pangash (small),Fish,325.0
2026,Sirajganj,Rice - Amon - Hybrid - Medium,Rice,57.5
2026,Sirajganj,Rice - Amon - Hybrid - Narrow,Rice,75.0
2026,Sirajganj,Rice - Boro - Hybrid - Medium,Rice,57.83
2026,Sirajganj,Rice-Boro-Hybrid -Fine,Rice,74.0
2026,Sirajganj,Ricel-Boro-Mota,Rice,48.67
2026,Sirajganj,Ruhi (Local) - medium (2.50-4.50 kg),Fish,450.0
2026,Sirajganj,Ruhi (Local) - small (1.50-2.00 kg),Fish,325.0
2026,Sirajganj,Silver Carp,Fish,230.0
2026,Sirajganj,Sonali Chicken,Chicken,255.0
2026,Sirajganj,Telapia/Nilotica,Fish,190.0
2026,Sunamganj,Chinigura Rice,Rice,145.11
2026,Sunamganj,Farm-raised Hen,Chicken,177.84
2026,Sunamganj,Hilsha (500-900) gm,Fish,1200.0
2026,Sunamganj,Kai,Fish,235.75
2026,Sunamganj,Kalojira,Rice,111.6
2026,Sunamganj,Kataribhog,Rice,92.12
2026,Sunamganj,Katla-Small (1.50-2.00 kg),Fish,351.67
2026,Sunamganj,Pangash (big),Fish,160.82
2026,Sunamganj,Pangash (small),Fish,191.7
2026,Sunamganj,Rice - Aman-Fine,Rice,76.56
2026,Sunamganj,Rice - Boro - Hybrid - Coarse,Rice,45.54
2026,Sunamganj,Rice - Boro - Hybrid - Medium,Rice,60.53
2026,Sunamganj,Ruhi (Imported) small (1.50-2.00 kg),Fish,386.73
2026,Sunamganj,Ruhi (Local) - small (1.50-2.00 kg),Fish,386.73
2026,Sunamganj,Shrimp-small,Fish,579.25
2026,Sunamganj,Sonali Chicken,Chicken,333.17
2026,Sunamganj,Telapia/Nilotica,Fish,193.01
2026,Sylhet,Broiler chicken,Chicken,179.64666666666668
2026,Sylhet,Chinigura Rice,Rice,150.98666666666665
2026,Sylhet,Farm-raised Hen,Chicken,171.84
2026,Sylhet,Hilsha (500-900) gm,Fish,1769.37
2026,Sylhet,Kai,Fish,257.625
2026,Sylhet,Kalojira,Rice,98.33500000000001
2026,Sylhet,Katla-Small (1.50-2.00 kg),Fish,317.665
2026,Sylhet,Mregal-big,Fish,404.46000000000004
2026,Sylhet,Mregal-small,Fish,288.53999999999996
2026,Sylhet,Pangash (big),Fish,178.66
2026,Sylhet,Pangash (small),Fish,226.385
2026,Sylhet,Rice - Aman - Coarse,Rice,55.61
2026,Sylhet,Rice - Aman - Medium,Rice,65.5
2026,Sylhet,Rice - Aman-Fine,Rice,81.78
2026,Sylhet,Rice - Amon - Hybrid - Coarse,Rice,51.5
2026,Sylhet,Rice - Amon - Hybrid - Medium,Rice,60.0
2026,Sylhet,Rice - Amon - Hybrid - Narrow,Rice,72.5
2026,Sylhet,Rice - Boro - Hybrid - Coarse,Rice,54.0
2026,Sylhet,Rice - Boro - Hybrid - Medium,Rice,62.5
2026,Sylhet,Rice-Boro-Hybrid -Fine,Rice,76.5
2026,Sylhet,Ruhi (Local) - small (1.50-2.00 kg),Fish,329.44
2026,Sylhet,Sonali Chicken,Chicken,432.81
2026,Sylhet,Telapia/Nilotica,Fish,185.125
2026,Tangail,Broiler chicken,Chicken,169.13
2026,Tangail,Farm-raised Hen,Chicken,170.94
2026,Tangail,Katla (Local),Fish,300.12
2026,Tangail,Katla-Medium (2.50-4.50 kg),Fish,332.56
2026,Tangail,Katla-Small (1.50-2.00 kg),Fish,305.54
2026,Tangail,Mregal-small,Fish,248.125
2026,Tangail,Pangash (big),Fish,183.255
2026,Tangail,Rice - Aman - Coarse,Rice,49.95
2026,Tangail,Rice - Aman - Medium,Rice,57.9
2026,Tangail,Rice - Aman-Fine,Rice,79.04666666666667
2026,Tangail,Rice - Boro - Hybrid - Medium,Rice,49.675
2026,Tangail,Rice-Boro-Hybrid -Fine,Rice,49.5
2026,Tangail,Rice-Boro-Medium,Rice,53.83
2026,Tangail,Ricel-Boro-Mota,Rice,49.0
2026,Tangail,Ruhi (Local) - medium (2.50-4.50 kg),Fish,375.0
2026,Tangail,Ruhi (Local) - small (1.50-2.00 kg),Fish,613.115
2026,Tangail,Silver Carp,Fish,186.22
2026,Tangail,Telapia/Nilotica,Fish,185.0
2026,Thakurgaon,Broiler chicken,Chicken,172.9
2026,Thakurgaon,Grass carp,Fish,281.86
2026,Thakurgaon,Katla-Small (1.50-2.00 kg),Fish,328.53
2026,Thakurgaon,Local Hen - Small (500-650 gm),Chicken,542.92
2026,Thakurgaon,Mregal-small,Fish,253.37
2026,Thakurgaon,Pangash (big),Fish,180.26
2026,Thakurgaon,Rice - Aman - Coarse,Rice,49.83
2026,Thakurgaon,Rice - Aman - Medium,Rice,59.14
2026,Thakurgaon,Rice - Amon - Hybrid - Medium,Rice,62.0
2026,Thakurgaon,Rice - Boro - Hybrid - Medium,Rice,60.17
2026,Thakurgaon,Rice-Boro-Hybrid -Fine,Rice,72.8
2026,Thakurgaon,Ruhi (Local) - small (1.50-2.00 kg),Fish,326.41
2026,Thakurgaon,Silver Carp,Fish,242.12
2026,Thakurgaon,Sonali Chicken,Chicken,296.76
2026,Thakurgaon,Telapia/Nilotica,Fish,202.47
